Unnamed: 0,id,fecha_hora,nombre_del,entidad,cargo,fecha_ho_1,incertidum,latitud,longitud,incertid_1,tipo_movim,origen,municipio,corregimie,vereda_bar,sector,direccion,muertes,heridos,desapareci,otras_afec,fuente,observacio,validado,DEM_mean,slope_mean,aspect_mean,nhd_mean,geo,cober,pre_anual,fecha,mes,pre_mensual,cp1,cp3,cp5,cp7,cp10,lp15_cp1,lp20_cp1,lp30_cp1,lp40_cp1,lp50_cp1,lp60_cp1,lp90_cp1,lp15_cp3,lp20_cp3,lp30_cp3,lp40_cp3,lp50_cp3,lp60_cp3,lp90_cp3,lp15_cp5,lp20_cp5,lp30_cp5,lp40_cp5,lp50_cp5,lp60_cp5,lp90_cp5,lp15_cp7,lp20_cp7,lp30_cp7,lp40_cp7,lp50_cp7,lp60_cp7,lp90_cp7,lp15_cp10,lp20_cp10,lp30_cp10,lp40_cp10,lp50_cp10,lp60_cp10,lp90_cp10
10,1444,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-06-16 23:00:00,Baja,6.2857564,-75.5866162,Media,Deslizamiento,Antrópico,Medellín,Comuna 7 Robledo,El Diamante,,Diagonal 85 # 79 - 173,0.0,0.0,,,DAGRD,,1,1651.291766826923,8.208936251126802,127.4994178185096,0.5295525330763596,12.0,7.0,1999.781,2024-06-16 23:00:00,6,146.82257,12.83632523,39.880201428,44.89308455,61.96852985,91.986000746,99.90082829500001,151.67346952100002,224.862941707,309.725264423,392.35058083300004,460.222656003,509.86669501200004,93.41669740500001,128.909595761,225.674828107,290.513849233,381.265607633,436.14480892299997,484.54772045199996,108.53200633099999,152.357815681,228.823976957,312.70030316300006,383.10976391300005,428.75289443300005,477.618498888,101.655220891,159.31132840700002,217.656072023,319.072314883,392.70905091500003,410.493095433,459.629212412,103.07975616499999,142.853987611,222.858425998,298.491393067,383.607215845,383.818189585,437.87453763200006
11,457,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021-11-30 17:00:00,Baja,6.29810101599998,-75.582628997,Media,Deslizamiento,Antrópico,Medellín,Comuna 6 Doce de Octubre,Picacho,,Calle 98 # 83 - 27,0.0,0.0,,,DAGRD,,1,1744.0804332386365,16.72627674449574,114.59983132102272,0.3600503314625133,9.0,7.0,1999.781,2021-11-30 17:00:00,11,214.80737,3.10087997,4.18110565,15.85287272,50.20399239,67.88838176499999,80.285426735,117.094116635,201.441991594,360.37439783300005,426.958315718,478.130928788,778.158259912,95.54210439500001,168.16968155,225.844964324,362.293282763,426.75116324799995,485.842420728,831.8878738069999,86.884265106,160.438018352,301.81263171399996,378.17662750299996,437.159504998,496.033996158,827.233006857,123.130235716,128.007703182,295.18653173399997,345.43392095800004,412.81877246799996,461.14653747799997,799.981499097,109.950429326,118.63303929599999,295.07593507800004,354.265744063,403.125333943,496.32724616300004,818.222951032
12,842,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-04 05:00:00,Baja,6.25179326099999,-75.542298088,Media,Deslizamiento,Antrópico,Medellín,Comuna 8 Villa Hermosa,Los Mangos,,Carrera 18 A # 59 C - 27,0.0,0.0,,,DAGRD,,1,1826.8448893229167,9.408762613932293,240.7421671549479,0.9907499154408772,13.0,4.0,1850.9341,2022-04-04 05:00:00,4,208.7147,1.6217746800000001,12.33034846,59.768139355,101.55858946000001,136.77593104000002,172.941062713,243.000924632,295.132385032,363.407077242,470.0281167142,523.6835765093,581.0276448733,185.605612033,235.015532512,300.131179812,379.97469486420005,461.9825477442,515.6380075393,581.7855555133001,166.40383663,198.29315587,281.4449571042,358.7800717542,423.7586926693,468.6770501693,538.5749629433001,146.5692339749,157.2212633749,261.79774591039995,318.3961021604,401.90780159549996,428.8215523455,522.0499966605,123.561059914,159.115722334,228.4204435364,339.6210477864,393.2765075815,396.4491318255,497.20120078649995
13,1443,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-06-16 23:00:00,Baja,6.2163386948959,-75.60359524307123,Media,Deslizamiento,Antrópico,Medellín,Comuna 16 Belén,La Loma de Los Bernal,,Calle 4 # 79 B - 93,0.0,0.0,,,DAGRD,,1,1530.4480794270833,28.74408467610677,20.77003733317057,0.4899642467498779,8.0,8.0,1916.7314,2024-06-16 23:00:00,6,176.7423,15.8160837,39.275007790000004,46.669499290000005,56.4882678,77.29587427000001,86.425029928,155.047744518,205.912668508,307.492141924,383.27668910399996,454.625672087,521.397292821,99.240329808,135.04185649800002,213.055768588,288.680751804,378.72823995100003,433.63906471999996,497.428428114,110.489544158,152.197013098,211.040785068,314.703892064,383.563348631,426.29813614,490.355842264,113.037588808,160.926820898,215.73068115399997,324.749338814,390.285064325,416.16524821999997,480.369730584,121.570638118,141.24870022800002,238.803891424,313.92586390400004,390.819218645,393.89462026,465.30393689799996
14,1419,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-06-01 14:00:00,Baja,6.29950067496048,-75.58908656191167,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 60 San Cristóbal,El Picacho,,Carrera 92 # 97 - 88,0.0,0.0,,,DAGRD,,1,1928.4449869791667,17.725077311197918,173.423095703125,0.3824083010355631,9.0,5.0,1999.781,2024-06-01 14:00:00,6,146.82257,0.8150992,26.52011786,53.83111915999999,54.722036759999995,89.01983475999998,132.42369536500001,166.88693997500002,281.574232701,358.115973886,389.01497238950003,433.3498971465,454.15152623599994,136.92766373499998,157.323688895,260.44777550599997,334.956824481,364.28088062949996,411.57905285649997,428.96784429599995,109.616662435,164.87773497499998,251.591079716,337.3097596795,337.30975967949996,384.6079319065,401.8239625525,118.797715884,167.95297377500003,265.617576686,336.4069600795,343.34838546450004,383.7609016125,410.93921518599996,129.689019375,159.238114764,253.831814046,302.5321682995,342.1717938565,352.9415870825,377.425576896
15,1409,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-24 17:00:00,Baja,6.2968266,-75.553067,Media,Deslizamiento,Antrópico,Medellín,Comuna 1 Popular,Moscú No.2,,Calle 99 # 39 A - 28,0.0,0.0,,,DAGRD,,1,1547.6214488636365,9.880864923650568,291.11612215909093,0.6610664020885121,12.0,7.0,1999.781,2024-05-24 17:00:00,5,260.7479,28.77292234,41.98519567,53.05851153,54.110195399999995,87.80977218999999,108.51152987,152.22840073999998,230.57248378600002,293.789292365,325.774852285,339.892298625,355.810296223,112.38698296999999,165.64442572000002,250.547047769,277.100531295,317.30266407500005,323.20353755499997,339.12153515299997,106.25386227,163.73102815599998,248.883573889,265.653086065,311.519030945,311.756092325,327.674089923,130.68450085999999,175.351263606,262.90236741900003,264.323691035,310.18963591499994,313.975897265,326.344694893,131.358926736,163.032244516,230.664662836,249.394316286,275.436469935,278.985669905,291.354467533
16,1405,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023-05-29 20:00:00,Baja,6.2490532,-75.6368111,Media,Deslizamiento,Antrópico,Medellín,Comuna 13 San Javier,Nuevos Conquistadores,,Carrera 117 B # 36 C - 42,0.0,0.0,,,DAGRD,,1,1860.830357142857,32.36696297781808,339.7118443080357,0.6664571762084961,8.0,8.0,1916.7314,2023-05-29 20:00:00,5,233.13675,7.3468179,36.35893036,59.52071596000001,76.03744646000001,107.72740636,135.977361556,174.141976526,196.349583396,236.74128821300002,286.073455495,294.81208851499997,488.05347273,105.42046039000002,143.988743366,182.287644963,219.07683030299998,254.97603165499999,275.863373282,457.31787529,118.500163016,120.82695776599999,164.88920962499998,216.21639274299997,232.40262475499998,264.091395916,434.47741913999994,106.448140295,106.44814029499999,153.853712455,204.059136205,222.933611635,268.175714495,420.34531125,72.62026736600001,86.200971906,134.043047595,177.968980735,192.297749195,244.276342025,413.09959361
17,213,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021-05-17 15:58:00,Baja,6.253717757,-75.629275996,Media,Deslizamiento,Antrópico,Medellín,Comuna 13 San Javier,El Salado,,Calle 39 DA # 119 - 42 Interior 101,0.0,0.0,,,DAGRD,,1,1649.926983173077,26.275118314302883,6.4376701941856975,0.2736905538118802,8.0,7.0,1864.2473,2021-05-17 15:58:00,5,247.5928,17.528023,31.662503305,44.613749655,44.613749655,84.41396958600001,142.492755506,200.56965617999998,249.706605206,328.264955267,513.314230943,703.6418247239999,955.279498332,166.28558174,227.5296465,267.93592827,398.179059401,525.7737335669999,725.039725098,957.803261586,163.15632068399998,219.38673244,254.20872254999998,451.353414391,547.268006977,728.125248188,957.258071546,213.77421411199998,222.801973672,266.296471582,476.49131800299995,600.359814921,772.15480312,978.4925850269999,178.44540857,181.88887647,260.447226531,438.835379107,618.509176059,741.266325608,966.5681927849998
18,575,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-03 21:30:00,Baja,6.35340852600001,-75.702042332,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 50 San Sebastián de Palmitas,Potrera Miserenga,,Carrera 212 # 170 - 255 Dirección de referencia,0.0,0.0,,,DAGRD,,1,1711.4918619791667,14.712064107259115,249.3162027994792,0.0077420311669508,2.0,8.0,1653.7441,2022-04-03 21:30:00,4,177.79059,74.15679752999999,98.175873121,137.12632249799998,212.79680118000002,261.61062172,231.3056627,290.479572949,400.539512559,483.515809299,556.882707449,613.958939073,662.986584295,227.46617397,268.833343669,405.876595199,464.595556709,536.6747464289999,589.461739693,698.513558679,206.06273077999998,225.493489409,398.571164839,458.16433867800004,507.95294583199995,545.854019933,660.418676249,152.780383549,172.00812664899996,337.39894355900003,389.06738785899995,458.998393023,476.53003173300004,598.271391509,113.057744909,210.084460479,302.748298759,375.075754609,433.41827543299996,435.634371893,591.8523806210001
19,1397,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-21 18:00:00,Baja,6.26817717,-75.60244862,Media,Otro,Antrópico,Medellín,Comuna 12 La América,Calasanz Parte Alta,,Calle 51 # 84 - 181,0.0,0.0,,,DAGRD,,1,1550.0884486607142,9.677725655691964,222.55414690290175,0.1799232789448329,2.0,1.0,1864.2473,2024-05-21 18:00:00,5,247.5928,28.04199742,35.46111902,38.63596045999999,64.23174238,71.85166687799999,99.32071341599999,149.83874353099998,233.910552306,261.795821171,305.767326938,308.464358378,323.846418168,121.218685936,140.947706331,233.850059356,253.861376571,298.51986777800005,300.092474118,314.955380968,138.891085951,162.08614773600002,248.637239631,253.36798574100004,299.01707992800004,303.786904428,314.399139718,112.225039301,150.873031296,224.430102749,241.531307146,270.850654148,275.620478648,286.23271393799996,125.32558403600001,186.054203396,215.345443289,257.357764988,262.256516228,267.15291236800005,277.907200178
20,1396,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-28 08:00:00,Baja,6.2161401,-75.56697,Media,Deslizamiento,Antrópico,Medellín,Comuna 14 El Poblado,Castropol,,Calle 26 # 39 - 70 URBANIZACION VELEROS DEL ESTE,0.0,0.0,,,DAGRD,,1,1565.8336838942307,3.4986495971679688,286.9893517127404,0.1541400689345139,13.0,1.0,1968.7611,2022-06-28 08:00:00,6,167.01154,36.2474965,64.45500595,73.36248069230001,90.4962950923,123.40042248510001,144.5823314128,207.808261631,313.601010771,402.175700361,507.41867307999996,607.684303029,878.108958746,167.882733791,204.491536611,293.894028101,403.873910627,550.355242005,602.344196829,870.576203951,167.601240591,201.715250231,304.52601666099997,419.53960838700004,560.3312972250001,605.740125093,896.2265901110001,171.89598686099998,227.88204627099998,314.62664757100003,422.78202632,544.953313475,602.758493843,895.5404677859999,158.17659279100002,229.89193386099998,321.89710067100003,426.77258949,524.642724879,623.6647441,892.9335969260001
21,365,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021-10-15 15:00:00,Baja,6.29457289700002,-75.595869404,Media,Deslizamiento,Antrópico,Medellín,Comuna 7 Robledo,Aures No.2,,Calle 79 BB # 96 - 131 Interior 103,0.0,2.0,,,DAGRD,,1,1905.7835286458333,16.144317626953125,172.8680623372396,0.8221151034037272,12.0,8.0,1999.781,2021-10-15 15:00:00,10,257.31787,5.098610978,28.855201748000002,34.690743048,35.559714448,56.549697032,83.05143200999998,107.15029633699999,235.78654446999997,389.079362738,470.323051576,623.517389803,907.837044463,85.024244107,138.624224827,220.22123770000002,370.763001658,465.89569958600003,642.954089953,902.713625493,78.209922447,169.62167504,237.93553791000002,374.666946208,472.115951516,677.306390653,900.9463356230001,93.155797867,189.30881034,243.93924027,425.561179388,517.880931576,716.119135083,917.907990083,147.51400909,167.89207099,295.495630468,410.71514271600006,556.2474689530001,707.1794206330001,924.162709093
22,581,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-05 03:45:00,Baja,6.272073299,-75.612308502,Media,Deslizamiento,Antrópico,Medellín,Comuna 7 Robledo,Olaya Herrera,,Calle 56 # 102 - 208 Interior 170,0.0,0.0,,,DAGRD,,1,1745.6881510416667,25.85833994547526,151.48412068684897,0.7754898071289062,9.0,7.0,1864.2473,2022-04-05 03:45:00,4,201.95624,36.4151487,39.891191984,71.361069144,144.617683734,216.18723816399998,212.92391721299998,255.891116891,340.394927351,417.67115462799995,493.31011082799995,541.360163118,619.265340699,213.551749881,268.146322661,344.010908851,440.25161247799997,487.97227992800003,536.022332218,626.507744469,215.549218315,238.023347855,339.02112470500003,413.217025442,458.090369002,502.49786422200003,599.034050303,164.373365255,167.847142455,308.027609062,353.41540302199996,402.69816851199994,432.249374812,548.039574893,99.54734475500001,131.878006255,240.066615972,294.177241832,364.021861122,382.248612502,497.001992873
23,1024,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-10-23 22:00:00,Baja,6.177168241,-75.650175778,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 80 San Antonio de Prado,San Antonio de Prado,,Calle 50 C Sur # 70 - 06,0.0,0.0,,,DAGRD,,1,1815.9807942708333,3.4582316080729165,52.159210205078125,0.3686028321584065,14.0,7.0,2023.1007,2022-10-23 22:00:00,10,242.23367,39.60776990000001,69.97902076999999,112.17142763,121.58644290599999,131.963815533,142.00146875299998,182.410642593,263.536299417,420.756446883,549.748543391,678.322452023,1004.338581331,147.10534168499998,160.42320229499998,260.937023867,397.668768613,559.741152401,662.7629849589999,988.4942705010001,115.78341223000001,141.71964857,238.233342587,368.924891733,540.1147273409999,660.5645802710001,953.451693511,106.48227236999999,142.403784565,275.90726714699997,438.843908697,571.919529085,657.8328906849999,951.598671865,122.50217534,159.763934184,323.821060459,450.423403678,579.71190739,671.030789942,976.5756342679999
24,1381,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-15 14:40:00,Baja,6.219007258975214,-75.63524520078055,Media,Otro,Antrópico,Medellín,Corregimiento 70 Altavista,Buga Patio Bonito,,Carrera 111 D # 12 - 90 Dirección de referencia,0.0,0.0,,,DAGRD,,1,1818.0908954326924,21.529512845552883,287.4685809795673,0.3767615098219651,8.0,7.0,1916.7314,2024-05-15 14:40:00,5,233.13675,23.652156,24.62958823,37.14930036,68.67247787,94.94264824,141.737200755,182.25327270499997,255.089297224,277.32810035399996,308.764454344,318.1926036,334.911289024,154.020967515,202.604001005,254.51279412399998,294.10760921400004,308.516736394,317.72431022,334.433158398,162.583729875,211.27018472499998,241.68819994499998,288.55771132499996,294.85584180399997,304.46992824,321.50155490900005,148.945766585,197.594694315,210.442138115,258.304058784,264.81189975,275.05473876400004,290.255493079,153.77155295499998,179.37832437499998,190.37562277499998,232.25006102899997,246.158636252,250.658993212,266.410268624
25,1373,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024-05-10 15:00:00,Baja,6.27157324819773,-75.53960370117666,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,La Cruz,,Carrera 25 # 79 C - 66 Interior 118,0.0,0.0,,,DAGRD,,1,1991.9641927083333,32.06571960449219,284.6607259114583,0.2673325538635254,4.0,8.0,1850.9341,2024-05-10 15:00:00,5,223.04109,10.156452949999998,50.64133179,56.493794949999995,78.26460809,101.24265833199999,118.24549286999999,178.39685714,194.99660268899999,245.061060879,248.067965819,255.35376792899999,270.579660619,101.173431357,154.892435825,156.37724622899998,206.44170441900002,213.47789498900002,219.22497103899997,231.96030415899997,127.018845707,150.432807525,155.423728719,200.548673719,207.584864289,213.604208279,226.06727345899998,129.720342625,131.205153029,156.354902229,184.03866151900002,188.305801789,194.325145779,211.43033658900004,106.86797567,106.91938367399999,152.637326394,159.752892164,165.066183264,179.58751867400002,203.58782213399996
