fecha_no,latitud,longitud,geometry
2018-01-20,6.2976996011953075,-75.58714905728783,POINT (-75.58714905728783 6.297699601195307)
2018-08-18,6.275545677963011,-75.68430359630378,POINT (-75.68430359630378 6.275545677963011)
2017-11-20,6.2623523163211505,-75.54828864695718,POINT (-75.54828864695718 6.262352316321151)
2017-12-02,6.1998502899157355,-75.64368337859096,POINT (-75.64368337859096 6.199850289915736)
2018-12-08,6.2027943133083,-75.63203144636688,POINT (-75.63203144636688 6.2027943133083)
2018-11-03,6.273557109551002,-75.52519311117257,POINT (-75.52519311117257 6.273557109551002)
2016-06-15,6.298253221927559,-75.61112173354809,POINT (-75.61112173354809 6.298253221927559)
2018-12-01,6.3096109438345405,-75.56475022133715,POINT (-75.56475022133715 6.30961094383454)
2018-09-13,6.252242396638111,-75.49084199275646,POINT (-75.49084199275646 6.252242396638111)
2017-11-09,6.31732594135667,-75.68229799662883,POINT (-75.68229799662883 6.31732594135667)
2017-12-06,6.314133336713481,-75.65246083703057,POINT (-75.65246083703057 6.314133336713481)
2018-10-21,6.255337893556315,-75.49908851596531,POINT (-75.49908851596531 6.255337893556315)
2018-11-16,6.28325605440407,-75.67757807071413,POINT (-75.67757807071413 6.28325605440407)
2018-08-19,6.180690429365167,-75.57053917849744,POINT (-75.57053917849744 6.180690429365167)
2017-12-31,6.2341347105743505,-75.54553011854968,POINT (-75.54553011854968 6.234134710574351)
2018-10-31,6.274409516914379,-75.50236604533964,POINT (-75.50236604533964 6.274409516914379)
2019-01-06,6.282016944585745,-75.57668183891893,POINT (-75.57668183891893 6.282016944585745)
2017-10-22,6.253962907241694,-75.53064770883017,POINT (-75.53064770883017 6.253962907241694)
2016-06-19,6.248846775471561,-75.53177499281303,POINT (-75.53177499281303 6.248846775471561)
2019-01-06,6.295260956097558,-75.65280091151509,POINT (-75.65280091151509 6.295260956097558)
2018-09-09,6.23384338087612,-75.61847636334356,POINT (-75.61847636334356 6.23384338087612)
2018-12-27,6.292534074322418,-75.5765630761044,POINT (-75.5765630761044 6.292534074322418)
2016-12-26,6.180721656955519,-75.54438983351106,POINT (-75.54438983351106 6.180721656955519)
2017-12-21,6.2736986503553265,-75.50390262344251,POINT (-75.50390262344251 6.273698650355326)
2018-01-15,6.334584967347991,-75.67937337981516,POINT (-75.67937337981516 6.334584967347991)
2018-11-16,6.220943350139102,-75.66533084728017,POINT (-75.66533084728017 6.220943350139102)
2018-11-08,6.208408582201075,-75.65919004824352,POINT (-75.65919004824352 6.208408582201075)
2018-08-20,6.179198504672065,-75.53897709942474,POINT (-75.53897709942474 6.179198504672065)
2018-09-12,6.29382542061317,-75.70078621942686,POINT (-75.70078621942686 6.29382542061317)
2018-01-04,6.331836102127,-75.68115161596785,POINT (-75.68115161596785 6.331836102127)
2017-11-10,6.278137882396484,-75.5812861539653,POINT (-75.5812861539653 6.278137882396484)
2018-01-07,6.206676550020118,-75.50823704776496,POINT (-75.50823704776496 6.206676550020118)
2017-09-26,6.199509773637605,-75.54478902158966,POINT (-75.54478902158966 6.199509773637605)
2018-01-08,6.208141319773732,-75.69263263881035,POINT (-75.69263263881035 6.208141319773732)
2018-08-26,6.184334890575223,-75.575362483292,POINT (-75.575362483292 6.184334890575223)
2018-12-25,6.198040502983967,-75.67900653160443,POINT (-75.67900653160443 6.198040502983967)
2016-06-17,6.218264323612107,-75.61545364897015,POINT (-75.61545364897015 6.218264323612107)
2017-10-02,6.200599576099533,-75.55650269014285,POINT (-75.55650269014285 6.200599576099533)
2018-12-10,6.219886197170761,-75.51174641716936,POINT (-75.51174641716936 6.219886197170761)
2016-05-29,6.265813402668803,-75.49911684694321,POINT (-75.49911684694321 6.265813402668803)
2018-10-30,6.258960617169079,-75.54222465879909,POINT (-75.54222465879909 6.258960617169079)
2017-11-15,6.206893712954045,-75.55031749419932,POINT (-75.55031749419932 6.206893712954045)
2017-12-21,6.305530249369491,-75.59600591130025,POINT (-75.59600591130025 6.305530249369491)
2017-11-06,6.3080366479841405,-75.66167344337968,POINT (-75.66167344337968 6.308036647984141)
2016-05-28,6.211749158684273,-75.65408915241832,POINT (-75.65408915241832 6.211749158684273)
2017-10-19,6.189966429512795,-75.56833230693013,POINT (-75.56833230693013 6.189966429512795)
2017-10-19,6.231430305375762,-75.66129336817552,POINT (-75.66129336817552 6.231430305375762)
2017-12-21,6.221974895331033,-75.49254740910936,POINT (-75.49254740910936 6.221974895331033)
2017-12-11,6.229011535576144,-75.50378154424766,POINT (-75.50378154424766 6.229011535576144)
2017-11-16,6.289792084288943,-75.50171305582798,POINT (-75.50171305582798 6.289792084288943)
2019-01-12,6.200997356733256,-75.5629049414669,POINT (-75.5629049414669 6.200997356733256)
2017-10-10,6.246188848148324,-75.50045336241368,POINT (-75.50045336241368 6.246188848148324)
2018-10-09,6.295226091770289,-75.63672126195226,POINT (-75.63672126195226 6.295226091770289)
2018-10-14,6.244740903930474,-75.67200226103219,POINT (-75.67200226103219 6.244740903930474)
2018-09-21,6.2472882325933305,-75.53916498455948,POINT (-75.53916498455948 6.247288232593331)
2018-11-03,6.236866639772171,-75.51963335218359,POINT (-75.51963335218359 6.236866639772171)
2018-10-15,6.334999247013711,-75.67982133824901,POINT (-75.67982133824901 6.334999247013711)
2017-10-20,6.285384435972912,-75.56195166532669,POINT (-75.56195166532669 6.285384435972912)
2018-09-01,6.1779688729836995,-75.56269175374658,POINT (-75.56269175374658 6.177968872983699)
2018-12-15,6.22265070278614,-75.66429393401494,POINT (-75.66429393401494 6.22265070278614)
2018-11-30,6.306711284982431,-75.61849181950456,POINT (-75.61849181950456 6.306711284982431)
2017-11-18,6.325180002806382,-75.70961863751067,POINT (-75.70961863751067 6.325180002806382)
2017-11-13,6.24536536799449,-75.49752316082102,POINT (-75.49752316082102 6.24536536799449)
2018-01-12,6.298741738495116,-75.64258793592627,POINT (-75.64258793592627 6.298741738495116)
2019-01-10,6.21205382169061,-75.60695039470035,POINT (-75.60695039470035 6.21205382169061)
2017-11-15,6.253827241165415,-75.7045826422287,POINT (-75.7045826422287 6.253827241165415)
2019-01-06,6.218340521040389,-75.61783570765736,POINT (-75.61783570765736 6.218340521040389)
2019-01-17,6.29711722165697,-75.58729626388542,POINT (-75.58729626388542 6.29711722165697)
2018-09-27,6.290388021814526,-75.64216590338079,POINT (-75.64216590338079 6.290388021814526)
2018-09-11,6.206990690397686,-75.63268880833925,POINT (-75.63268880833925 6.206990690397686)
2018-09-09,6.276804578550415,-75.62515297609717,POINT (-75.62515297609717 6.276804578550415)
2018-09-12,6.276480354562603,-75.65026308265311,POINT (-75.65026308265311 6.276480354562603)
2017-12-18,6.312157352367834,-75.70034693807814,POINT (-75.70034693807814 6.312157352367834)
2017-12-14,6.210456865894499,-75.6129499285921,POINT (-75.6129499285921 6.210456865894499)
2019-01-13,6.22912711008946,-75.50715636131534,POINT (-75.50715636131534 6.22912711008946)
2017-10-05,6.283935252120413,-75.61748174639236,POINT (-75.61748174639236 6.283935252120413)
2018-11-12,6.285551439659197,-75.67455786448664,POINT (-75.67455786448664 6.285551439659197)
2018-10-11,6.225569439567969,-75.66127579948743,POINT (-75.66127579948743 6.225569439567969)
2018-10-24,6.221782700395948,-75.6347171110123,POINT (-75.6347171110123 6.221782700395948)
2016-05-23,6.1954302656130835,-75.64838412631046,POINT (-75.64838412631046 6.195430265613084)
2019-01-10,6.26063216233432,-75.52406566897531,POINT (-75.52406566897531 6.26063216233432)
2019-01-08,6.219000821804014,-75.61947514324261,POINT (-75.61947514324261 6.219000821804014)
2017-10-20,6.306837881487615,-75.57506556917176,POINT (-75.57506556917176 6.306837881487615)
2016-12-25,6.223671762453776,-75.62842070907392,POINT (-75.62842070907392 6.223671762453776)
2018-08-31,6.322958785250948,-75.6888168772528,POINT (-75.6888168772528 6.322958785250948)
2018-11-15,6.278900769856066,-75.68813505894036,POINT (-75.68813505894036 6.278900769856066)
2017-10-25,6.227995019859347,-75.55593409119136,POINT (-75.55593409119136 6.227995019859347)
2018-10-25,6.215917051319335,-75.6503303974699,POINT (-75.6503303974699 6.215917051319335)
2017-09-26,6.263536606019969,-75.55583531373863,POINT (-75.55583531373863 6.263536606019969)
2018-12-24,6.1975369525801804,-75.49059651007758,POINT (-75.49059651007758 6.19753695258018)
2018-02-09,6.227971238905691,-75.53459565776491,POINT (-75.53459565776491 6.227971238905691)
2017-12-10,6.324531969469163,-75.69085657710495,POINT (-75.69085657710495 6.324531969469163)
2018-01-09,6.305093409096342,-75.67268206440905,POINT (-75.67268206440905 6.305093409096342)
2018-09-04,6.290515343463066,-75.55561361498725,POINT (-75.55561361498725 6.290515343463066)
2018-08-13,6.262023495385436,-75.6194024495628,POINT (-75.6194024495628 6.262023495385436)
2019-01-03,6.321521487761499,-75.683154635068,POINT (-75.683154635068 6.321521487761499)
2018-09-28,6.194295523916437,-75.55132457320353,POINT (-75.55132457320353 6.194295523916437)
2017-10-26,6.220409593773518,-75.54817165395943,POINT (-75.54817165395943 6.220409593773518)
2016-12-24,6.233485196891843,-75.53992072315427,POINT (-75.53992072315427 6.233485196891843)
2017-10-26,6.276713957424908,-75.62768368003455,POINT (-75.62768368003455 6.276713957424908)
2018-09-06,6.325459081705907,-75.70014024454714,POINT (-75.70014024454714 6.325459081705907)
2018-01-08,6.219299123113583,-75.49824705409132,POINT (-75.49824705409132 6.219299123113583)
2018-10-08,6.315250822965089,-75.65405237247774,POINT (-75.65405237247774 6.315250822965089)
2016-12-27,6.257467879418509,-75.54088057257778,POINT (-75.54088057257778 6.257467879418509)
2018-12-14,6.224309807572404,-75.56560035134993,POINT (-75.56560035134993 6.224309807572404)
2017-10-28,6.266888983742333,-75.6605563920136,POINT (-75.6605563920136 6.266888983742333)
2018-11-21,6.2917504762980645,-75.65904341644506,POINT (-75.65904341644506 6.291750476298064)
2016-12-29,6.221249405425849,-75.67411462054605,POINT (-75.67411462054605 6.221249405425849)
2018-08-10,6.328146543413679,-75.66441468618807,POINT (-75.66441468618807 6.328146543413679)
2018-01-14,6.243181046411302,-75.5362256751306,POINT (-75.5362256751306 6.243181046411302)
2017-11-28,6.2270881818129356,-75.6950226273687,POINT (-75.6950226273687 6.227088181812936)
2017-10-04,6.1835481110346535,-75.6742492604975,POINT (-75.6742492604975 6.183548111034654)
2016-06-22,6.231049998076759,-75.69076735030676,POINT (-75.69076735030676 6.231049998076759)
2018-10-17,6.349645352243467,-75.70175443346331,POINT (-75.70175443346331 6.349645352243467)
2019-01-12,6.290549877325717,-75.62970976345343,POINT (-75.62970976345343 6.290549877325717)
2017-12-23,6.208950830434607,-75.49727644996018,POINT (-75.49727644996018 6.208950830434607)
2018-10-03,6.335436190923847,-75.69972471556358,POINT (-75.69972471556358 6.335436190923847)
2016-12-28,6.359720570192221,-75.70977694358119,POINT (-75.70977694358119 6.359720570192221)
2019-01-08,6.29334215130701,-75.58465500249358,POINT (-75.58465500249358 6.29334215130701)
2018-09-20,6.335194578556128,-75.71049380190817,POINT (-75.71049380190817 6.335194578556128)
2016-12-30,6.233939069784635,-75.47997446149971,POINT (-75.47997446149971 6.233939069784635)
2018-11-11,6.244648853133801,-75.4857100449021,POINT (-75.4857100449021 6.244648853133801)
2017-11-10,6.304765116082655,-75.58751689609798,POINT (-75.58751689609798 6.304765116082655)
2017-11-28,6.219241698128192,-75.608112462315,POINT (-75.608112462315 6.219241698128192)
2016-05-28,6.2331657397356945,-75.63688442537581,POINT (-75.63688442537581 6.233165739735695)
2017-10-20,6.287012229823409,-75.54488373049881,POINT (-75.54488373049881 6.287012229823409)
2018-02-07,6.308108531288492,-75.63785158192591,POINT (-75.63785158192591 6.308108531288492)
2018-08-12,6.175803524157395,-75.54909011388288,POINT (-75.54909011388288 6.175803524157395)
2018-12-02,6.192420798480206,-75.63994007580455,POINT (-75.63994007580455 6.192420798480206)
2017-11-29,6.235803258999923,-75.54345051512092,POINT (-75.54345051512092 6.235803258999923)
2018-10-10,6.245294883696851,-75.69478070400055,POINT (-75.69478070400055 6.245294883696851)
2016-06-22,6.219000068777608,-75.647957754721,POINT (-75.647957754721 6.219000068777608)
2018-02-08,6.30948852002877,-75.57844809579372,POINT (-75.57844809579372 6.30948852002877)
2019-01-13,6.200998075257181,-75.48653665386342,POINT (-75.48653665386342 6.200998075257181)
2018-12-24,6.282987930489011,-75.5120672410955,POINT (-75.5120672410955 6.282987930489011)
2017-10-03,6.331637075121612,-75.69172234349878,POINT (-75.69172234349878 6.331637075121612)
2018-10-05,6.294268891382353,-75.59478206994665,POINT (-75.59478206994665 6.294268891382353)
2018-09-02,6.184062536944411,-75.66904100638041,POINT (-75.66904100638041 6.184062536944411)
2017-12-23,6.236028924759418,-75.69371023425879,POINT (-75.69371023425879 6.236028924759418)
2018-08-19,6.181438937101728,-75.57044203899576,POINT (-75.57044203899576 6.181438937101728)
2018-12-26,6.360022487326942,-75.70630359224022,POINT (-75.70630359224022 6.360022487326942)
2017-10-25,6.2916298444672,-75.58742930405913,POINT (-75.58742930405913 6.2916298444672)
2018-11-09,6.226587759520859,-75.61205390447502,POINT (-75.61205390447502 6.226587759520859)
2017-11-12,6.328801181373153,-75.68134077468216,POINT (-75.68134077468216 6.328801181373153)
2016-06-09,6.2936996583798885,-75.64674159533715,POINT (-75.64674159533715 6.293699658379889)
2018-01-29,6.311688623519387,-75.6360756152019,POINT (-75.6360756152019 6.311688623519387)
2017-10-21,6.257795829672172,-75.55735759464069,POINT (-75.55735759464069 6.257795829672172)
2018-12-05,6.306761674992969,-75.55809151550143,POINT (-75.55809151550143 6.306761674992969)
2018-11-11,6.24263060100653,-75.53984682410179,POINT (-75.53984682410179 6.24263060100653)
2018-11-28,6.184757980283872,-75.57273384456971,POINT (-75.57273384456971 6.184757980283872)
2018-12-26,6.226748018459741,-75.62833049005481,POINT (-75.62833049005481 6.226748018459741)
2018-01-12,6.248470213480176,-75.54760469834662,POINT (-75.54760469834662 6.248470213480176)
2018-08-12,6.373118215207553,-75.70550108595529,POINT (-75.70550108595529 6.373118215207553)
2016-05-31,6.295022109553792,-75.63543031492529,POINT (-75.63543031492529 6.295022109553792)
2017-12-31,6.21431862547991,-75.64268408595025,POINT (-75.64268408595025 6.21431862547991)
2019-01-11,6.264404789620947,-75.5867057334039,POINT (-75.5867057334039 6.264404789620947)
2016-12-28,6.324480090586568,-75.70748237331806,POINT (-75.70748237331806 6.324480090586568)
2018-09-18,6.268992691660032,-75.55207896104665,POINT (-75.55207896104665 6.268992691660032)
2017-10-15,6.2305561748662495,-75.50135407645703,POINT (-75.50135407645703 6.230556174866249)
2018-11-19,6.20205957885137,-75.5245503321019,POINT (-75.5245503321019 6.20205957885137)
2016-12-26,6.366882794998503,-75.70567996687572,POINT (-75.70567996687572 6.366882794998503)
2016-05-31,6.2237046383128165,-75.51394024493507,POINT (-75.51394024493507 6.223704638312817)
2018-10-13,6.212518110020991,-75.67488220050568,POINT (-75.67488220050568 6.212518110020991)
2018-10-25,6.194373476749725,-75.50765804503528,POINT (-75.50765804503528 6.194373476749725)
2018-12-19,6.347955418909486,-75.71043470240349,POINT (-75.71043470240349 6.347955418909486)
2017-11-24,6.3670798098125365,-75.70910530654523,POINT (-75.70910530654523 6.367079809812537)
2016-06-09,6.226016547317668,-75.62262179905025,POINT (-75.62262179905025 6.226016547317668)
2018-08-08,6.168569206202189,-75.65133145359748,POINT (-75.65133145359748 6.168569206202189)
2016-06-04,6.3699212877489195,-75.70434942637465,POINT (-75.70434942637465 6.36992128774892)
2018-08-31,6.179265781446649,-75.646649400745,POINT (-75.646649400745 6.179265781446649)
2018-01-12,6.224125302726054,-75.64375514625493,POINT (-75.64375514625493 6.224125302726054)
2016-12-26,6.30116189784934,-75.65331499011717,POINT (-75.65331499011717 6.30116189784934)
2018-11-17,6.290047871597257,-75.5296061570764,POINT (-75.5296061570764 6.290047871597257)
2018-01-22,6.178787672465503,-75.5522739970802,POINT (-75.5522739970802 6.178787672465503)
2018-09-20,6.350864514851286,-75.71059276549835,POINT (-75.71059276549835 6.350864514851286)
2018-01-18,6.1938778439628726,-75.66718489574073,POINT (-75.66718489574073 6.193877843962873)
2016-05-23,6.295104615880508,-75.53488105689618,POINT (-75.53488105689618 6.295104615880508)
2018-11-22,6.200468637118138,-75.4979980839301,POINT (-75.4979980839301 6.200468637118138)
2017-11-27,6.267330760644651,-75.6379781339163,POINT (-75.6379781339163 6.267330760644651)
2017-12-22,6.297681389959308,-75.6496319959811,POINT (-75.6496319959811 6.297681389959308)
2016-12-26,6.23035666629121,-75.51361095000449,POINT (-75.51361095000449 6.23035666629121)
2016-12-24,6.200723637071435,-75.49591461760355,POINT (-75.49591461760355 6.200723637071435)
2017-10-12,6.22722583755928,-75.66336486115905,POINT (-75.66336486115905 6.22722583755928)
2018-02-09,6.286280480305134,-75.58294728111288,POINT (-75.58294728111288 6.286280480305134)
2018-10-12,6.346361840710137,-75.70169451206657,POINT (-75.70169451206657 6.346361840710137)
2017-12-06,6.198932329280776,-75.6164891946606,POINT (-75.6164891946606 6.198932329280776)
2018-12-15,6.241514215101542,-75.63909252576599,POINT (-75.63909252576599 6.241514215101542)
2018-11-30,6.339425281252133,-75.67333324580386,POINT (-75.67333324580386 6.339425281252133)
2017-11-02,6.3549992770482895,-75.69105055716943,POINT (-75.69105055716943 6.354999277048289)
2016-06-14,6.204734925324818,-75.6079713089143,POINT (-75.6079713089143 6.204734925324818)
2018-12-28,6.292305451511296,-75.61234500050129,POINT (-75.61234500050129 6.292305451511296)
2019-01-02,6.177538237301955,-75.6404421653173,POINT (-75.6404421653173 6.177538237301955)
2018-02-02,6.232943477254265,-75.5553028255719,POINT (-75.5553028255719 6.232943477254265)
2017-11-29,6.224615262547607,-75.64673389004521,POINT (-75.64673389004521 6.224615262547607)
2018-10-08,6.242215040870233,-75.49418969711878,POINT (-75.49418969711878 6.242215040870233)
2018-09-05,6.3070719834636275,-75.65080174480664,POINT (-75.65080174480664 6.307071983463628)
2017-10-12,6.281855430602141,-75.61797190680042,POINT (-75.61797190680042 6.281855430602141)
2016-06-26,6.239271112786024,-75.66637839146078,POINT (-75.66637839146078 6.239271112786024)
2018-12-15,6.186531459307758,-75.64954865849397,POINT (-75.64954865849397 6.186531459307758)
2018-11-08,6.191053405384864,-75.65253912215387,POINT (-75.65253912215387 6.191053405384864)
2017-09-29,6.283291281438891,-75.50755173311295,POINT (-75.50755173311295 6.283291281438891)
2018-10-24,6.237213811330713,-75.61729524409915,POINT (-75.61729524409915 6.237213811330713)
2018-10-09,6.201218696365366,-75.68640927090767,POINT (-75.68640927090767 6.201218696365366)
2017-11-11,6.216813512287488,-75.5557539665252,POINT (-75.5557539665252 6.216813512287488)
2017-12-21,6.282254580363808,-75.63757589782455,POINT (-75.63757589782455 6.282254580363808)
2016-12-29,6.289134458310216,-75.57342669171834,POINT (-75.57342669171834 6.289134458310216)
2017-11-04,6.340333006595802,-75.67551983751498,POINT (-75.67551983751498 6.340333006595802)
2016-05-27,6.272869422601102,-75.64846571766394,POINT (-75.64846571766394 6.272869422601102)
2018-12-09,6.172951597704503,-75.6593326371608,POINT (-75.6593326371608 6.172951597704503)
2018-12-21,6.172079548568096,-75.64499089275458,POINT (-75.64499089275458 6.172079548568096)
2018-09-25,6.243621589062834,-75.49672443637783,POINT (-75.49672443637783 6.243621589062834)
2016-06-14,6.2813299541475205,-75.6270025518685,POINT (-75.6270025518685 6.28132995414752)
2018-11-27,6.238276053012224,-75.65168713379191,POINT (-75.65168713379191 6.238276053012224)
2017-10-21,6.241596906501455,-75.69432275920177,POINT (-75.69432275920177 6.241596906501455)
2017-10-11,6.2986312531483275,-75.62387754170149,POINT (-75.62387754170149 6.298631253148328)
2018-12-31,6.238340011566561,-75.67188365857282,POINT (-75.67188365857282 6.238340011566561)
2018-11-23,6.2891655632846115,-75.67526367039177,POINT (-75.67526367039177 6.289165563284612)
2018-10-08,6.196571448652998,-75.49411712424967,POINT (-75.49411712424967 6.196571448652998)
2018-10-10,6.309550009079166,-75.58594255598938,POINT (-75.58594255598938 6.309550009079166)
2019-01-20,6.350058358132661,-75.70259947377438,POINT (-75.70259947377438 6.350058358132661)
2017-10-25,6.2090672777445,-75.54600639528556,POINT (-75.54600639528556 6.2090672777445)
2019-01-10,6.298129338965709,-75.59662957359912,POINT (-75.59662957359912 6.298129338965709)
2018-12-10,6.235467809658277,-75.54449170504098,POINT (-75.54449170504098 6.235467809658277)
2017-12-13,6.20513914454464,-75.6820547069828,POINT (-75.6820547069828 6.20513914454464)
2018-12-01,6.269342202098124,-75.60423821926243,POINT (-75.60423821926243 6.269342202098124)
2016-05-24,6.286185474751765,-75.64359253233418,POINT (-75.64359253233418 6.286185474751765)
2018-09-15,6.343671758282151,-75.68461278038853,POINT (-75.68461278038853 6.343671758282151)
2018-12-16,6.243427293459658,-75.66653978470733,POINT (-75.66653978470733 6.243427293459658)
2018-01-30,6.303481496876439,-75.61426376130558,POINT (-75.61426376130558 6.303481496876439)
2017-11-25,6.304680580175059,-75.55902860136054,POINT (-75.55902860136054 6.304680580175059)
2017-11-12,6.280068079316334,-75.57498889809311,POINT (-75.57498889809311 6.280068079316334)
2018-01-18,6.222855253154278,-75.66538620787509,POINT (-75.66538620787509 6.222855253154278)
2018-11-25,6.217820055570711,-75.66725667061282,POINT (-75.66725667061282 6.217820055570711)
2018-08-20,6.311520706955155,-75.7045633707731,POINT (-75.7045633707731 6.311520706955155)
2016-06-01,6.298061523121869,-75.63375199908062,POINT (-75.63375199908062 6.298061523121869)
2018-01-07,6.285350322755842,-75.63093503161792,POINT (-75.63093503161792 6.285350322755842)
2018-11-21,6.283040898660767,-75.5819950254568,POINT (-75.5819950254568 6.283040898660767)
2017-09-30,6.288451033546663,-75.56528553370202,POINT (-75.56528553370202 6.288451033546663)
2018-01-14,6.2780468987950755,-75.58401543352629,POINT (-75.58401543352629 6.278046898795075)
2017-11-12,6.279028310500488,-75.50069118259495,POINT (-75.50069118259495 6.279028310500488)
2016-06-25,6.222769042493715,-75.65253409864205,POINT (-75.65253409864205 6.222769042493715)
2018-10-04,6.209442111780276,-75.68861746028371,POINT (-75.68861746028371 6.209442111780276)
2018-08-10,6.195598042952902,-75.57603927991546,POINT (-75.57603927991546 6.195598042952902)
2017-12-12,6.283138196326523,-75.53291217365587,POINT (-75.53291217365587 6.283138196326523)
2016-06-18,6.315194875202548,-75.67241518939743,POINT (-75.67241518939743 6.315194875202548)
2016-06-02,6.2429653737343935,-75.69536902024343,POINT (-75.69536902024343 6.242965373734394)
2018-12-25,6.200685730708906,-75.64229650206762,POINT (-75.64229650206762 6.200685730708906)
2017-11-22,6.175728211413887,-75.64812748860791,POINT (-75.64812748860791 6.175728211413887)
2018-12-06,6.205934044460825,-75.55160499852252,POINT (-75.55160499852252 6.205934044460825)
2018-09-10,6.301141603202187,-75.60423169420429,POINT (-75.60423169420429 6.301141603202187)
2017-10-16,6.219949042156171,-75.69167625106681,POINT (-75.69167625106681 6.219949042156171)
2018-08-15,6.232459113687392,-75.5047833622496,POINT (-75.5047833622496 6.232459113687392)
2019-01-05,6.339285095775138,-75.71824906777707,POINT (-75.71824906777707 6.339285095775138)
2017-12-15,6.320679143164078,-75.65962740587665,POINT (-75.65962740587665 6.320679143164078)
2017-12-30,6.301886347772754,-75.70170455964852,POINT (-75.70170455964852 6.301886347772754)
2018-09-23,6.307336009925435,-75.56077323605783,POINT (-75.56077323605783 6.307336009925435)
2018-02-01,6.209610917369508,-75.5597532562414,POINT (-75.5597532562414 6.209610917369508)
2018-12-01,6.277875606664424,-75.55662013685634,POINT (-75.55662013685634 6.277875606664424)
2017-10-08,6.185313358246744,-75.53745565854489,POINT (-75.53745565854489 6.185313358246744)
2019-01-20,6.2943271561134395,-75.63150760015463,POINT (-75.63150760015463 6.29432715611344)
2016-06-08,6.257303616364728,-75.62713012589094,POINT (-75.62713012589094 6.257303616364728)
2017-10-18,6.253439498834561,-75.49397174886403,POINT (-75.49397174886403 6.253439498834561)
2017-10-15,6.296930500639933,-75.6505230454964,POINT (-75.6505230454964 6.296930500639933)
2018-01-18,6.226106293842054,-75.547542386596,POINT (-75.547542386596 6.226106293842054)
2019-01-16,6.192379748573159,-75.50705722016963,POINT (-75.50705722016963 6.192379748573159)
2017-12-13,6.208344406734866,-75.61036352770283,POINT (-75.61036352770283 6.208344406734866)
2016-12-25,6.265861003360403,-75.51216928049281,POINT (-75.51216928049281 6.265861003360403)
2018-11-03,6.287966635254185,-75.54548196374758,POINT (-75.54548196374758 6.287966635254185)
2018-11-12,6.232765068021992,-75.48374291232,POINT (-75.48374291232 6.232765068021992)
2017-12-06,6.176547224899336,-75.65229772420042,POINT (-75.65229772420042 6.176547224899336)
2018-01-09,6.237596425112328,-75.4802819391358,POINT (-75.4802819391358 6.237596425112328)
2018-08-08,6.34559709074923,-75.69370140000673,POINT (-75.69370140000673 6.34559709074923)
2019-01-17,6.246679601502446,-75.67692079811444,POINT (-75.67692079811444 6.246679601502446)
2017-11-20,6.233472972030489,-75.63137722097912,POINT (-75.63137722097912 6.233472972030489)
2018-09-24,6.272718605740975,-75.64330415557427,POINT (-75.64330415557427 6.272718605740975)
2017-11-27,6.278498310460776,-75.54213028760088,POINT (-75.54213028760088 6.278498310460776)
2016-05-22,6.227463537318949,-75.56754455004439,POINT (-75.56754455004439 6.227463537318949)
2016-06-13,6.212259818893203,-75.6915039485553,POINT (-75.6915039485553 6.212259818893203)
